trial number,data_type,L1,Excerpt1,L2,Excerpt2,Stimulus1,Stimulus2,time_elapsed,timestamp,rt,response
87,trial,Du,2,It,35,soundFiles/Dutch/normalized/common_voice_nl_17691514.wav,soundFiles/Italian/normalized/common_voice_it_17429586.wav,1514739,Tue Jun 22 2021 14:57:01 GMT+0100 (West Africa Standard Time),1502.8749999981376,7
88,trial,Ja,14,Sp,10,soundFiles/Japanese/normalized/common_voice_ja_19817893.wav,soundFiles/Spanish/normalized/common_voice_es_18320703.wav,1527011,Tue Jun 22 2021 14:57:13 GMT+0100 (West Africa Standard Time),2184.4450000007637,5
89,trial,Du,40,Ta,7,soundFiles/Dutch/normalized/common_voice_nl_17695567.wav,soundFiles/Tamil/normalized/common_voice_ta_19165158.wav,1537845,Tue Jun 22 2021 14:57:24 GMT+0100 (West Africa Standard Time),1607.9950000003446,7
90,trial,Sp,4,Sp,46,soundFiles/Spanish/normalized/common_voice_es_18311468.wav,soundFiles/Spanish/normalized/common_voice_es_18453794.wav,1550574,Tue Jun 22 2021 14:57:37 GMT+0100 (West Africa Standard Time),1599.8250000011176,7
91,trial,Sp,33,Ja,19,soundFiles/Spanish/normalized/common_voice_es_18354712.wav,soundFiles/Japanese/normalized/common_voice_ja_20073782.wav,1560447,Tue Jun 22 2021 14:57:47 GMT+0100 (West Africa Standard Time),964.7349999996367,1
92,trial,Ge,5,Sp,6,soundFiles/German/normalized/common_voice_de_17341144.wav,soundFiles/Spanish/normalized/common_voice_es_18313989.wav,1576284,Tue Jun 22 2021 14:58:02 GMT+0100 (West Africa Standard Time),3187.1250000004657,6
93,trial,Du,35,Du,12,soundFiles/Dutch/normalized/common_voice_nl_17695317.wav,soundFiles/Dutch/normalized/common_voice_nl_17694315.wav,1586201,Tue Jun 22 2021 14:58:12 GMT+0100 (West Africa Standard Time),2408.214999999385,6
94,trial,Du,21,Ge,35,soundFiles/Dutch/normalized/common_voice_nl_17694711.wav,soundFiles/German/normalized/common_voice_de_18270213.wav,1600006,Tue Jun 22 2021 14:58:26 GMT+0100 (West Africa Standard Time),6661.664999999572,5
95,trial,Ja,1,Ja,21,soundFiles/Japanese/normalized/common_voice_ja_19485250.wav,soundFiles/Japanese/normalized/common_voice_ja_20074565.wav,1609855,Tue Jun 22 2021 14:58:36 GMT+0100 (West Africa Standard Time),1558.3200000002978,7
96,trial,Ta,47,Ja,4,soundFiles/Tamil/normalized/common_voice_ta_20056543.wav,soundFiles/Japanese/normalized/common_voice_ja_19507460.wav,1621010,Tue Jun 22 2021 14:58:47 GMT+0100 (West Africa Standard Time),1101.815000000177,1
97,trial,Sp,8,En,37,soundFiles/Spanish/normalized/common_voice_es_18318093.wav,soundFiles/English/normalized/common_voice_en_33114.wav,1633918,Tue Jun 22 2021 14:59:00 GMT+0100 (West Africa Standard Time),1140.410000000149,1
98,trial,Ja,40,Ta,19,soundFiles/Japanese/normalized/common_voice_ja_22248681.wav,soundFiles/Tamil/normalized/common_voice_ta_19310457.wav,1646882,Tue Jun 22 2021 14:59:13 GMT+0100 (West Africa Standard Time),4546.169999999693,1
99,trial,Du,28,En,31,soundFiles/Dutch/normalized/common_voice_nl_17694995.wav,soundFiles/English/normalized/common_voice_en_25848.wav,1656331,Tue Jun 22 2021 14:59:22 GMT+0100 (West Africa Standard Time),1192.880000000354,1
100,trial,Ta,4,Ta,14,soundFiles/Tamil/normalized/common_voice_ta_19093464.wav,soundFiles/Tamil/normalized/common_voice_ta_19195637.wav,1687726,Tue Jun 22 2021 14:59:54 GMT+0100 (West Africa Standard Time),1088.060000000056,7
101,trial,It,11,It,48,soundFiles/Italian/normalized/common_voice_it_17416527.wav,soundFiles/Italian/normalized/common_voice_it_17437805.wav,1699194,Tue Jun 22 2021 15:00:05 GMT+0100 (West Africa Standard Time),2282.8300000000745,7
